EMPLOYEE_ID,FIRST_NAME,LAST_NAME,EID,MANAGEMENT_LEVEL,CAPABILITY,PROJECT_NAME,MANAGER_EID,TARGET_CERTIFICATION,1ST_TARGET_CERTIFICATION_DATE,CURRENT_PROGRESS,WITH_VOUCHER?,1ST_TAKE_RESULT,RETAKE_EXAM_DATE,RETAKE_RESULT,EXPIRATION_DATE,Fiscal Year,Month,Quarter
635,Mitchell,Chang,mitchell.chang,8,AI,1st Source Corporation,faith.moon,Google Cloud Certified - Associate Cloud Engineer,1/5/2024,Passed,Yes,Passed,,,1/5/2027,FY24,January,Q2
636,Edgar,Terry,edgar.terry,8,AI,1ST SUMMIT BANCORP of Johnstown,tammie.haley,Google Cloud Certified - Associate Cloud Engineer,1/5/2024,Passed,Yes,Passed,,,1/5/2027,FY24,January,Q2
637,Norman,Howard,norman.howard,8,AI,1stdibsCom,nicholas.sosa,Google Cloud Certified - Associate Cloud Engineer,1/4/2024,Passed,Yes,Passed,,,1/4/2027,FY24,January,Q2
638,Fred,Alvarez,fred.alvarez,8,AI,2020 Bulkers ,jordan.gay,SnowPro Core Certification,1/6/2024,Passed,Yes,Passed,,,1/6/2027,FY24,January,Q2
639,Lauren,Nunez,lauren.nunez,8,AI,21Shares AG - Amun Ripple (xrp) ETN,bruce.esparza,MDA - Data Architect,1/5/2024,Passed,Yes,Passed,,,1/5/2027,FY24,January,Q2
640,Kristen,Terry,kristen.terry,8,AI,22nd Century ,sherry.garza,Informatica - Cloud Data Integration Developer R41 Certified Professional,1/5/2024,Passed,Yes,Passed,,,1/5/2027,FY24,January,Q2
641,Olivia,Cross,olivia.cross,8,AI,23andMe Holding ,natalie.gentry,Google Cloud Certified - Associate Cloud Engineer,12/29/2023,Passed,Yes,Passed,,,12/29/2026,FY24,December,Q2
642,Leonard,Pennington,leonard.pennington,8,AI,24SevenOffice Group AB (publ),bryan.dunn,Google Cloud Certified - Associate Cloud Engineer,12/29/2023,Passed,Yes,Passed,,,12/29/2026,FY24,December,Q2
643,Nathan,Bryan,nathan.bryan,8,AI,286 Lenox Partners LLC,wayne.simpson,Google Cloud Certified - Associate Cloud Engineer,12/28/2023,Passed,Yes,Passed,,,12/28/2026,FY24,December,Q2
644,Theresa,Gallegos,theresa.gallegos,8,AI,29Metals ,luis.greer,SnowPro Core Certification,1/3/2024,Passed,Yes,Passed,,,1/3/2027,FY24,January,Q2
645,Jamie,Hayes,jamie.hayes,8,AI,2seventy bio,rhonda.frost,Amazon Web Services (AWS) Certified Cloud Practitioner,1/3/2024,Passed,Yes,Passed,,,1/3/2027,FY24,January,Q2
646,Wayne,Herring,wayne.herring,8,AI,2U,joanne.montes,Google Cloud Certified - Associate Cloud Engineer,12/27/2023,Passed,Yes,Passed,,,12/27/2026,FY24,December,Q2
647,Allison,Franco,allison.franco,8,AI,3 Sixty Risk Solutions ,geoffrey.guzman,SnowPro Core Certification,12/29/2023,Passed,Yes,Passed,,,12/29/2026,FY24,December,Q2
648,Ronald,White,ronald.white,8,AI,361 Degrees International ,gloria.mccall,Google Cloud Certified - Associate Cloud Engineer,12/20/2023,Passed,Yes,Passed,,,12/20/2026,FY24,December,Q2
649,Deborah,Taylor,deborah.taylor,8,AI,36Kr Holdings  - Depositary Receipt (Common Stock),brady.cohen,Google Cloud Certified - Associate Cloud Engineer,12/18/2023,Passed,Yes,Passed,,,12/18/2026,FY24,December,Q2
650,Shari,Bender,shari.bender,8,AI,37 Capital ,latoya.mccann,Google Cloud Certified - Associate Cloud Engineer,12/13/2023,Passed,Yes,Passed,,,12/13/2026,FY24,December,Q2
651,Brooke,Gibbs,brooke.gibbs,8,AI,374Water ,gerald.hawkins,Google Cloud Certified - Associate Cloud Engineer,12/11/2023,Passed,Yes,Passed,,,12/11/2026,FY24,December,Q2
652,Ashley,Melton,ashley.melton,8,AI,3D Pioneer Systems ,samuel.crawford,Google Cloud Certified - Associate Cloud Engineer,12/11/2023,Passed,Yes,Passed,,,12/11/2026,FY24,December,Q2
653,Teresa,Hart,teresa.hart,8,AI,3D Systems Corporation,patricia.goodwin,Informatica - Cloud Data Integration Developer R41 Certified Professional,12/22/2023,Passed,Yes,Passed,,,12/22/2026,FY24,December,Q2
654,Bonnie,Erickson,bonnie.erickson,8,AI,3DShoppingcom,stacie.richard,Databricks - Databricks Certified Data Engineer Associate,12/22/2023,Passed,Yes,Passed,,,12/22/2026,FY24,December,Q2
655,Ruben,Trevino,ruben.trevino,8,AI,3DX Industries,robin.west,Splunk - Splunk Enterprise Certified Admin,12/16/2023,Passed,Yes,Passed,,,12/16/2026,FY24,December,Q2
656,Fernando,Perez,fernando.perez,8,AI,3i Group plc,ralph.haas,Amazon Web Services (AWS) Certified Cloud Practitioner,12/15/2023,Passed,Yes,Passed,,,12/15/2026,FY24,December,Q2
657,Katelyn,Cabrera,katelyn.cabrera,8,AI,3i Group plc - Depositary Receipt (Common Stock),phyllis.maldonado,Informatica - Cloud Data Integration Developer R41 Certified Professional,12/14/2023,Passed,Yes,Passed,,,12/14/2026,FY24,December,Q2
658,Sylvia,Lin,sylvia.lin,8,AI,3iQ Bitcoin ETF,danny.parrish,Google Cloud Certified - Associate Cloud Engineer,12/1/2023,Passed,Yes,Passed,,,12/1/2026,FY24,December,Q2
659,Margaret,Snyder,margaret.snyder,8,AI,3M Company,kathy.hill,Amazon Web Services (AWS) Certified Cloud Practitioner,12/11/2023,Passed,Yes,Passed,,,12/11/2026,FY24,December,Q2
660,Trevor,Schwartz,trevor.schwartz,8,AI,3Power Energy ,kelli.hardy,Google Cloud Certified - Associate Cloud Engineer,11/30/2023,Passed,Yes,Passed,,,11/30/2026,FY24,November,Q1
661,Bethany,Colon,bethany.colon,8,AI,3SBio ,lynn.pham,Certified Data Vault 2.0 Practitioner,12/10/2023,Passed,Yes,Passed,,,12/10/2026,FY24,December,Q2
662,Dustin,Vaughan,dustin.vaughan,8,AI,420 Property Management,shelley.harris,Microsoft Certified: Azure AI Engineer Associate,1/16/2024,In progress - 1st take,Requested,,,,,FY24,January,Q2
663,Jim,Oconnell,jim.oconnell,8,AI,49 North Resources ,eddie.jimenez,Databricks - Databricks Certified Machine Learning Associate,6/10/2024,Passed,Yes,Passed,,,6/10/2027,FY24,June,Q4
664,Kerry,Roberts,kerry.roberts,8,AI,4Cable TV International,chloe.hutchinson,Amazon Web Services (AWS) Certified Machine Learning - Specialty,12/22/2023,Passed,Yes,Passed,,,12/22/2026,FY24,December,Q2
665,Allen,Mcgrath,allen.mcgrath,8,AI,4D Molecular Therapeutics,eileen.lynch,Amazon Web Services (AWS) Certified Machine Learning - Specialty,8/15/2022,Passed,Yes,Passed,,,8/15/2025,FY22,August,Q4
666,Darlene,Ware,darlene.ware,8,AI,4D pharma plc - Equity Warrant,fernando.lambert,Amazon Web Services (AWS) Certified Machine Learning - Specialty,7/8/2022,Passed,Yes,Passed,,,7/8/2025,FY22,July,Q4
667,Jane,Roman,jane.roman,8,AI,4DMedical ,makayla.cannon,Amazon Web Services (AWS) Certified Machine Learning - Specialty,6/6/2022,Passed,Yes,Passed,,,6/6/2025,FY22,June,Q4
668,Sheena,Burns,sheena.burns,8,AI,4DS Memory ,tom.alvarado,Amazon Web Services (AWS) Certified Machine Learning - Specialty,2/12/2022,Passed,Yes,Passed,,,2/12/2025,FY22,February,Q2
669,Patricia,Cole,patricia.cole,8,AI,4Front Ventures Corp,virginia.dudley,Amazon Web Services (AWS) Certified Machine Learning - Specialty,9/7/2021,Passed,Yes,Passed,,,9/7/2024,FY22,September,Q1
670,Shannon,White,shannon.white,8,AI,4imprint Group plc,riley.good,Amazon Web Services (AWS) Certified Machine Learning - Specialty,6/13/2020,Passed,Yes,Passed,,,6/13/2023,FY20,June,Q4
671,Mandy,Farley,mandy.farley,8,AI,51Talk Online Education Group - Depositary Receipt (Common Stock),alexandria.buck,Google Cloud Certified - Professional Machine Learning Engineer,11/18/2023,Passed,Yes,Passed,,,11/18/2026,FY24,November,Q1
672,Walter,Barber,walter.barber,8,AI,5:01 Acquisition Corp,richard.roth,Google Cloud Certified - Professional Machine Learning Engineer,10/20/2022,Passed,Yes,Passed,,,10/20/2025,FY23,October,Q1
673,Summer,Fox,summer.fox,8,AI,5E Advanced Materials,candice.keller,Google Cloud Certified - Professional Machine Learning Engineer,6/4/2022,Passed,Yes,Passed,,,6/4/2025,FY22,June,Q4
674,Jeffery,Stuart,jeffery.stuart,8,AI,5G Networks ,anita.benson,Amazon Web Services (AWS) Certified Machine Learning - Specialty,12/14/2019,Passed,Yes,Passed,,,12/14/2022,FY20,December,Q2
675,Carla,Saunders,carla.saunders,8,AI,5N Plus ,regina.stein,Microsoft Certified: Azure Data Scientist Associate,2/25/2024,Passed,Yes,Passed,,,2/25/2027,FY24,February,Q2
676,Dustin,Herman,dustin.herman,8,AI,5th Planet Games A/S,debra.riddle,Microsoft Certified: Azure AI Engineer Associate,11/25/2023,Passed,Yes,Passed,,,11/25/2026,FY24,November,Q1
677,Melody,Mckay,melody.mckay,8,AI,60 Degrees Pharmaceuticals,brittany.zuniga,Microsoft Certified: Azure AI Engineer Associate,11/18/2023,Passed,Yes,Passed,,,11/18/2026,FY24,November,Q1
678,James,Ward,james.ward,8,AI,60 Degrees Pharmaceuticals - Equity Warrant,cassidy.mcmahon,Microsoft Certified: Azure AI Engineer Associate,5/5/2023,Passed,Yes,Passed,,,5/5/2026,FY23,May,Q3
679,Jasmine,Berry,jasmine.berry,8,AI,727 Communications,laurie.pennington,Microsoft Certified: Azure AI Engineer Associate,11/26/2022,Passed,Yes,Passed,,,11/26/2025,FY23,November,Q1
680,Vanessa,Webb,vanessa.webb,8,AI,79North ,alejandro.blair,Microsoft Certified: Azure Data Scientist Associate,6/30/2022,Passed,Yes,Passed,,,6/30/2025,FY22,June,Q4
681,Jermaine,Diaz,jermaine.diaz,8,AI,7C Solarparken AG,leslie.jennings,Microsoft Certified: Azure AI Engineer Associate,6/24/2022,Passed,Yes,Passed,,,6/24/2025,FY22,June,Q4
682,Mary,Holder,mary.holder,8,AI,8000 Inc,kathleen.mckay,Microsoft Certified: Azure AI Engineer Associate,6/13/2022,Passed,Yes,Passed,,,6/13/2025,FY22,June,Q4
683,Johnathan,Mclaughlin,johnathan.mclaughlin,8,AI,808 Renewable Energy Corporation,hunter.moreno,Microsoft Certified: Azure AI Engineer Associate,6/8/2022,Passed,Yes,Passed,,,6/8/2025,FY22,June,Q4
684,Tracey,Massey,tracey.massey,8,AI,88 Energy ,chad.davidson,Microsoft Certified: Azure AI Engineer Associate,6/3/2022,Passed,Yes,Passed,,,6/3/2025,FY22,June,Q4
685,Tristan,Brooks,tristan.brooks,8,AI,89bio,corey.holt,Microsoft Certified: Azure AI Engineer Associate,5/21/2022,Passed,Yes,Passed,,,5/21/2025,FY22,May,Q3
686,Sara,Gilmore,sara.gilmore,8,AI,8x8,emma.cunningham,Microsoft Certified: Azure AI Engineer Associate,5/14/2022,Passed,Yes,Passed,,,5/14/2025,FY22,May,Q3
687,Norma,Page,norma.page,8,AI,9 Meters Biopharma,duane.woods,Microsoft Certified: Azure AI Engineer Associate,5/13/2022,Passed,Yes,Passed,,,5/13/2025,FY22,May,Q3
688,Levi,Todd,levi.todd,8,AI,908 Devices ,alison.vargas,Microsoft Certified: Azure AI Engineer Associate,4/30/2022,Passed,Yes,Passed,,,4/30/2025,FY22,April,Q3
689,Anthony,Curtis,anthony.curtis,8,AI,9342-8530 Québec ,vernon.kane,Microsoft Certified: Azure AI Engineer Associate,4/22/2022,Passed,Yes,Passed,,,4/22/2025,FY22,April,Q3
690,Kristine,Hawkins,kristine.hawkins,8,AI,99 Acquisition Group ,lori.flowers,Microsoft Certified: Azure AI Engineer Associate,3/13/2022,Passed,Yes,Passed,,,3/13/2025,FY22,March,Q3
691,Ann,Levy,ann.levy,8,AI,99 Acquisition Group  - Equity Right,nina.chavez,Microsoft Certified: Azure AI Engineer Associate,3/12/2022,Passed,Yes,Passed,,,3/12/2025,FY22,March,Q3
692,Laurie,Mccoy,laurie.mccoy,8,AI,99 Acquisition Group  - Equity Warrant,shane.foley,Microsoft Certified: Azure AI Engineer Associate,3/12/2022,Passed,Yes,Passed,,,3/12/2025,FY22,March,Q3
693,Stephanie,Rivera,stephanie.rivera,8,AI,9F  - Depositary Receipt (Common Stock),collin.ayers,Microsoft Certified: Azure Data Scientist Associate,2/27/2022,Passed,Yes,Passed,,,2/27/2025,FY22,February,Q2
694,Ebony,Yang,ebony.yang,8,AI,A SPAC II Acquisition Corp,sherry.young,Microsoft Certified: Azure AI Engineer Associate,2/24/2022,Passed,Yes,Passed,,,2/24/2025,FY22,February,Q2
695,Norman,Morton,norman.morton,8,AI,A SPAC II Acquisition Corp - Equity Right,darrell.douglas,Microsoft Certified: Azure Data Scientist Associate,2/5/2022,Passed,Yes,Passed,,,2/5/2025,FY22,February,Q2
696,Joann,Holder,joann.holder,8,AI,A SPAC II Acquisition Corp - Equity Warrant,karl.greer,Microsoft Certified: Azure Data Scientist Associate,12/11/2021,Passed,Yes,Passed,,,12/11/2024,FY22,December,Q2
697,Catherine,Davis,catherine.davis,8,AI,A&W Revenue Royalties Income Fund,lynn.atkinson,Microsoft Certified: Azure AI Engineer Associate,8/26/2021,Passed,Yes,Passed,,,8/26/2024,FY21,August,Q4
698,Grant,Mercado,grant.mercado,8,AI,A-Mark Precious Metals,fred.guerra,Microsoft Certified: Azure Data Scientist Associate,7/5/2021,Passed,Yes,Passed,,,7/5/2024,FY21,July,Q4
699,Jessica,Aguirre,jessica.aguirre,8,AI,A-Sonic Aerospace ,yvonne.farmer,Microsoft Certified: Azure Data Scientist Associate,7/5/2021,Passed,Yes,Passed,,,7/5/2024,FY21,July,Q4
700,Trevor,Bowers,trevor.bowers,8,AI,A O Smith Corporation,clarence.haynes,Microsoft Certified: Azure AI Engineer Associate,6/30/2021,Passed,Yes,Passed,,,6/30/2024,FY21,June,Q4
701,Autumn,Norris,autumn.norris,8,AI,Yangtze River Port and Logistics ,sheryl.baxter,Microsoft Certified: Azure AI Engineer Associate,6/28/2021,Passed,Yes,Passed,,,6/28/2024,FY21,June,Q4
702,Nancy,Price,nancy.price,8,AI,YanGuFang International Group ,preston.lozano,Microsoft Certified: Azure Data Scientist Associate,6/1/2021,Passed,Yes,Passed,,,6/1/2024,FY21,June,Q4
703,Kevin,Lozano,kevin.lozano,8,AI,Yangzijiang Financial Holding ,roy.berry,Microsoft Certified: Azure AI Engineer Associate,2/28/2021,Passed,Yes,Passed,,,2/28/2024,FY21,February,Q2
704,Dale,Hendricks,dale.hendricks,8,AI,Yangzijiang Shipbuilding (Holdings) ,linda.olsen,Microsoft Certified: Azure Data Scientist Associate,11/13/2020,Passed,Yes,Passed,,,11/13/2023,FY21,November,Q1
705,Alexis,Carroll,alexis.carroll,8,AI,Yankuang Energy Group Company ,joanna.bender,Microsoft Certified: Azure Data Scientist Associate,8/22/2020,Passed,Yes,Passed,,,8/22/2023,FY20,August,Q4
706,Javier,Bowers,javier.bowers,8,AI,Yankuang Energy Group Company  - Depositary Receipt (Common Stock),aimee.downs,Databricks - Databricks Certified Machine Learning Associate,11/26/2023,Failed,Yes,Failed/For Retake,12/23/2023,Failed,,FY24,November,Q1
707,Zoe,Guerra,zoe.guerra,8,AI,01 Communique Laboratory ,darren.peck,"Informatica - Cloud Data Integration Developer R41, Certified Professional",5/6/2023,Failed,Yes,Failed/For Retake,8/23/2023,Failed,,FY23,May,Q3
708,Tim,Henson,tim.henson,8,AI,0187279 BC ,brett.mullen,"Informatica - Cloud Data Integration Developer R41, Certified Professional",6/4/2023,Failed,Yes,Failed/For Retake,8/23/2023,Failed,,FY23,June,Q4
709,Tim,Larson,tim.larson,8,AI,1-800-FLOWERSCOM,sheryl.meyers,Databricks - Databricks Certified Data Engineer Associate,6/3/2023,Failed,Yes,Failed/For Retake,8/23/2023,Failed,,FY23,June,Q4
710,Brian,Banks,brian.banks,8,AI,10X Capital Venture Acquisition Corp III,michelle.gallagher,Databricks - Databricks Certified Data Engineer Associate,4/15/2024,Not Started,No,,,,,FY24,April,Q3
711,Destiny,Cooke,destiny.cooke,8,AI,10X Capital Venture Acquisition Corp III - Equity Warrant,carl.schroeder,Databricks - Databricks Certified Data Engineer Associate,1/24/2024,Not Started,No,,,,,FY24,January,Q2
712,Austin,Bright,austin.bright,8,AI,10x Genomics,jenna.dodson,Databricks - Databricks Certified Data Engineer Associate,5/8/2024,Not Started,No,,,,,FY24,May,Q3
713,Briana,Davis,briana.davis,8,AI,111 - Depositary Receipt (Common Stock),tracey.mata,Databricks - Databricks Certified Data Engineer Associate,4/13/2024,Not Started,No,,,,,FY24,April,Q3
714,Darius,Lara,darius.lara,8,AI,1399 Internet Technology Application Group ,kristine.cox,Databricks - Databricks Certified Data Engineer Associate,2/1/2024,In progress - 1st take,Yes,,,,,FY24,February,Q2
715,Toni,Rhodes,toni.rhodes,8,AI,141 Capital,faith.lutz,Databricks - Databricks Certified Data Engineer Associate,5/30/2023,In progress - 1st take,Yes,,,,,FY23,May,Q3
716,Warren,Willis,warren.willis,8,AI,1511419 Ontario ,miranda.beasley,Databricks - Databricks Certified Data Engineer Associate,5/9/2023,In progress - 1st take,Yes,,,,,FY23,May,Q3
717,Colleen,Cordova,colleen.cordova,8,AI,1606 Corp,caroline.foley,SnowPro Core Certification,2/19/2024,In progress - 1st take,Requested,,,,,FY24,February,Q2
718,Marie,Norman,marie.norman,8,AI,17 Education & Technology Group  - Depositary Receipt (Common Stock),greg.mata,Databricks - Databricks Certified Data Engineer Associate,9/6/2023,In progress - 1st take,Requested,,,,,FY24,September,Q1
719,Jasmine,Morrison,jasmine.morrison,8,AI,180 Degree Capital Corp,clifford.jacobson,Google Cloud Certified - Associate Cloud Engineer,11/27/2023,In progress - 1st take,Requested,,,,,FY24,November,Q1
720,Catherine,Perkins,catherine.perkins,8,AI,180 Life Sciences Corp,joanna.kirk,Amazon Web Services (AWS) Certified Data Analytics - Specialty,3/16/2024,In progress - 1st take,Yes,,,,,FY24,March,Q3
721,Nancy,Williams,nancy.williams,8,AI,180 Life Sciences Corp - Equity Warrant,maxwell.frye,Microsoft Certified: Azure AI Fundamentals,8/18/2023,Not Started,No,,,,,FY23,August,Q4
722,Noah,Hebert,noah.hebert,8,AI,1812 Brewing Company ,kiara.houston,Google Cloud Certified - Associate Cloud Engineer,8/12/2023,Not Started,No,,,,,FY23,August,Q4
723,Latoya,Gillespie,latoya.gillespie,8,AI,1847 Holdings LLC,colleen.howard,Google Cloud Certified - Associate Cloud Engineer,9/25/2023,Not Started,No,,,,,FY24,September,Q1
724,Chelsea,Oneal,chelsea.oneal,8,AI,1867 Western Financial Corporation,janet.valenzuela,Google Cloud Certified - Associate Cloud Engineer,3/13/2024,Failed,Yes,Failed/For Retake,6/1/2024,Failed,,FY24,March,Q3
725,Katie,King,katie.king,8,AI,1895 Bancorp of Wisconsin,shane.wilcox,Google Cloud Certified - Associate Cloud Engineer,10/27/2023,Failed,Yes,Failed/For Retake,9/1/2023,Failed,,FY24,October,Q1
726,Colin,Doyle,colin.doyle,8,AI,1911 Gold Corporation,marcus.moody,Google Cloud Certified - Associate Cloud Engineer,2/26/2024,Failed,Yes,Failed/For Retake,4/1/2024,Failed,,FY24,February,Q2
727,Sonya,Schroeder,sonya.schroeder,8,AI,1933 Industries ,dakota.poole,Google Cloud Certified - Associate Cloud Engineer,6/23/2023,Failed,Yes,Failed/For Retake,9/1/2023,Failed,,FY23,June,Q4
728,Kayla,Guzman,kayla.guzman,8,AI,1CM ,frederick.harper,Google Cloud Certified - Associate Cloud Engineer,10/25/2023,Not Started,No,,,,,FY24,October,Q1
729,Christie,Jenkins,christie.jenkins,8,AI,1mage Software,stefanie.fitzpatrick,Databricks - Databricks Certified Data Engineer Associate,3/4/2024,Not Started,No,,,,,FY24,March,Q3
730,Joanne,Ferguson,joanne.ferguson,8,AI,1PM Industries,kent.bradshaw,Amazon Web Services (AWS) Certified Machine Learning - Specialty,11/13/2023,Not Started,No,,,,,FY24,November,Q1
731,Yolanda,Robinson,yolanda.robinson,8,AI,1st Capital Bancorp,jack.tate,Google Cloud Certified - Associate Cloud Engineer,5/8/2023,Not Started,No,,,,,FY23,May,Q3
732,Katie,Craig,katie.craig,8,AI,1st Colonial Bancorp,tom.trujillo,Google Cloud Certified - Associate Cloud Engineer,10/28/2023,Failed,Yes,Failed/For Retake,9/1/2023,Failed,,FY24,October,Q1
733,Dakota,Chavez,dakota.chavez,8,AI,1st Federal Savings Bank of SC,gabriel.mejia,Google Cloud Certified - Associate Cloud Engineer,2/7/2024,Failed,Yes,Failed/For Retake,4/7/2024,Failed,,FY24,February,Q2
734,Johnny,Randolph,johnny.randolph,8,AI,1st NRG Corp,kaitlyn.santana,Google Cloud Certified - Associate Cloud Engineer,11/9/2023,Failed,Yes,Failed/For Retake,12/1/2023,Failed,,FY24,November,Q1
735,Collin,Alvarez,collin.alvarez,8,AI,1st Source Corporation,faith.moon,Google Cloud Certified - Associate Cloud Engineer,2/18/2024,Failed,Yes,Failed/For Retake,5/1/2024,Failed,,FY24,February,Q2
736,Cassidy,Melton,cassidy.melton,8,AI,1ST SUMMIT BANCORP of Johnstown,tammie.haley,Google Cloud Certified - Associate Cloud Engineer,3/18/2024,In progress - 2nd take,Requested,Failed/For Retake,7/8/2024,,,FY24,March,Q3
737,Adam,Singh,adam.singh,8,AI,1stdibsCom,nicholas.sosa,AZ-305: Designing Microsoft Azure Infrastructure Solutions,6/10/2024,In progress - 2nd take,Requested,Failed/For Retake,7/8/2024,,,FY24,June,Q4
738,Hayden,Pugh,hayden.pugh,8,AI,2020 Bulkers ,jordan.gay,Google Cloud Certified - Associate Cloud Engineer,12/9/2023,In progress - 2nd take,Requested,Failed/For Retake,7/8/2024,,,FY24,December,Q2
739,Kellie,Salas,kellie.salas,8,AI,21Shares AG - Amun Ripple (xrp) ETN,bruce.esparza,Microsoft Certified: Azure AI Engineer Associate,10/17/2023,In progress - 2nd take,Requested,Failed/For Retake,7/8/2024,,,FY24,October,Q1
740,Caleb,Watkins,caleb.watkins,8,AI,22nd Century ,sherry.garza,Microsoft Certified: Power BI Data Analyst Associate,1/5/2024,Passed,Yes,Passed,,,1/5/2027,FY24,January,Q2
741,Troy,Fritz,troy.fritz,8,AI,23andMe Holding ,natalie.gentry,Google Cloud Certified - Associate Cloud Engineer,5/23/2023,In progress - 2nd take,Requested,Failed/For Retake,7/8/2024,,,FY23,May,Q3
742,Phillip,Duffy,phillip.duffy,8,AI,24SevenOffice Group AB (publ),bryan.dunn,Amazon Web Services (AWS) Certified Cloud Practitioner,8/5/2023,In progress - 2nd take,Requested,Failed/For Retake,7/8/2024,,,FY23,August,Q4
743,Claire,Robinson,claire.robinson,8,AI,286 Lenox Partners LLC,wayne.simpson,Google Cloud Certified - Associate Cloud Engineer,2/28/2024,In progress - 2nd take,Requested,Failed/For Retake,7/8/2024,,,FY24,February,Q2
744,Jackson,Estrada,jackson.estrada,8,AI,29Metals ,luis.greer,Microsoft Certified: Azure AI Engineer Associate,11/30/2023,In progress - 2nd take,Requested,Failed/For Retake,7/8/2024,,,FY24,November,Q1
745,Tiffany,Peterson,tiffany.peterson,8,AI,2seventy bio,rhonda.frost,Google Cloud Certified - Associate Cloud Engineer,6/6/2023,In progress - 2nd take,Requested,Failed/For Retake,7/8/2024,,,FY23,September,Q1
